0,1,2
0.3719702800448871,-0.34097689422957544,-0.1253403710288161
0.5907574985129891,0.24761885819942342,0.37594003315040364
0.15930283230783462,0.13593914618998482,-0.18449404625964283
-0.3673348969626487,0.3574976898223124,-0.44276230200681954
-0.24747302272907962,-0.21235515982094216,0.08948386861525721
-0.5320651293607722,-0.05475384481821584,0.21919227519584672
0.17248348468251698,-0.33093204533575743,-0.24543439172922782
0.7584715641677009,0.2425059983671408,0.11430452363416539
-0.05528170556258063,-0.4421650130365055,0.13550516057637832
-0.3954107053627329,0.31982902858870604,-0.17090360994451234
-0.13955734737916717,0.0415564172549666,-0.3232051735075567
-0.5753755441829224,0.10959953948962707,0.05163573552142991
-0.4915109578172271,0.15804215948079006,-0.09458940241146564
-0.276833731882743,0.30748805815567604,0.15255749442290242
0.10434678014656582,-0.7461987880577637,0.30442019183967994
-0.06545180737295876,-0.47943374133559913,0.26895368680989307
1.121199578462683,0.11003413839441441,-0.05914380580264642
0.2984774639316559,-0.30874012734093076,-0.4360626220176347
0.015291577921088918,-0.07336957543697285,-0.364073646664545
-0.10034020706461155,-0.006641159162026304,-0.33974129553649857
-0.1162000521958326,-0.2923112238068557,0.06633499631830941
0.5216964247934275,-0.5139526075610502,-0.2914369068198028
-0.38250323212239373,-0.18859878889585668,0.20938637153251116
-0.4311873597572529,0.1503056243360067,-0.160206089144731
0.2118856760666558,-0.4156974614046806,-0.18300463187103272
0.9122085721476756,-0.06540512174726312,0.25457653872523234
1.13510578161176,0.11693928523000843,-0.12118488669023374
0.4333889180510753,-0.5864764821335071,-0.22273147566602436
-0.32590634317168327,0.31910226875811554,-0.4677378965073991
-0.30984892248971857,0.036828436366218006,-0.1312912656301272
-0.5058113581526011,0.09100873631897663,0.013675746067109673
0.5341661921864813,-0.1908392907756136,-0.010739406211653412
0.557199450708843,-0.08502347701303206,-0.0687003145273402
-0.4455312867357212,0.33376297307001346,-0.36129527551551666
-0.16229473916728365,0.6074373675190682,-0.06622957722750669
0.8708510939757097,0.09204493925141048,0.28555483088676764
-0.47919886939183853,0.054286786687699,0.024357557419409863
0.6473532408967275,-0.41362267263283325,-0.32044650801889624
-0.2109735770548185,-0.11338365005814346,-0.06115233656213743
-0.4763411589310117,-0.07390226397683546,0.17088829751128595
-0.310699517772939,-0.04255216717919054,-0.05172089350452496
-0.0522034700470388,-0.12854873853691245,-0.2537724172297753
0.6603028752391058,-0.1335512601067143,0.6652307528934812
-0.4983191754962643,0.2706792159588385,-0.21050085415287947
-0.4629670368812066,0.1547784548982626,0.2204746224649827
-0.3497351207466622,-0.11818084730722775,0.08743780696521289
0.16785614777702476,-0.15899960545459496,-0.4229098330973645
-0.4567942394506712,0.021579762362678494,0.07210480972053541
-0.36120732731745164,-0.21195117832391597,0.2810518502894815
0.5021408960226715,-0.20917965588973012,0.2775145098624034
0.18850075774894368,0.5186746720491227,0.05688094748364335
0.13248266267244146,-0.7670188089077472,0.3211093949795109
-0.23797704979587328,0.2326260539313113,0.5098927307182293
-0.12804712840896446,-0.06790849168273698,-0.19623882381348853
1.183245899155018,-0.11348829852897914,0.2950520338891741
-0.4006486026594491,0.2661783566620127,-0.31862168285766523
-0.40413619762569736,0.31841640874535365,-0.3815984015228234
0.7607531035511272,-0.038632475584156487,-0.09176763087528882
-0.2861157780385943,0.1735924457495707,-0.3373565257226097
-0.5175172953286443,-0.055777837101261794,0.20784914500875232
-0.35406057279110964,-0.027783267394457283,-0.004563526783036211
-0.5065176353595217,0.17828438590507492,-0.09839578900660084
-0.12303601451056609,-0.23840775778227918,-0.032960902181535676
-0.16870269608355107,-0.03637816441196326,-0.16527437898550487
-0.5291939867262777,-0.021501571199528766,0.17773908821471338
-0.3805866418986254,-0.15676884328211527,0.17181750773157897
1.2086448231206255,-0.08284581092257912,0.12175984066881547
-0.00984891616867868,-0.18979305580859238,-0.19285621612426646
